id,text,sdg,label,osdg_text_id,doi,comment
f71013f,"Although a number of countries, mostly in Europe, that have adopted such measures have experienced modest increases in fertility between 2000-2005 and 2005-2010 (United Nations, 2013a), the implementation and effectiveness of such measures have been difficult to ascertain. While the percentage of Governments with policies to raise fertility has increased steadily from just 9 per cent in 1976 to 27 per cent in 2013, the percentage of Governments with policies to lower fertility increased from 27 per cent in 1976 to 42 per cent in 1996, and then remained at 43 per cent in 2013. During this time, the percentage of Governments that did not have policies to influence fertility has declined steadily from 52 per cent in 1976 to 13 per cent in 2013 (table III.l). In 1976, only about one in every five Governments in more developed regions had policies to raise fertility, but by 2013 this proportion had risen steadily to more than two thirds.",5,FALSE,6a390516c7b15f3b27739ce3b4337184,10.18356/5085bf5a-en,"fertility policy is not about SDG 5, more about demographics"
efc8dcc,"Legislation in some countries may have changed since this period, and can be expected to change in the future. Such instances should be considered and factored in during any follow'-up discussions at the country level or in international fora. Eventually, this work may also call for a revised draft to acknowledge progress and impacts made. It offers policy recommendations for boosting women’s employment and entrepreneurship through changes to legislative and institutional frameworks. The recommendations are general and will need tailoring to the particular context of each country.",5,TRUE,69954e2fd1e94c64dbb6825f2919bd69,10.1787/9789264279322-4-en,
c665c1a,"Second, qr is less sensitive than ols to outliers in the dependent variable since it minimizes the weighted sum of absolute deviations. Moreover, when the error terms are non-normal, qr also gives a more efficient estimator than least squares. Lastly, qr has a linear programming representation that makes estimation easy.",5,FALSE,1bbfbe8960be36484e2a78c9ace6b313,10.18356/2e1a4924-en,
eda7040,"Despite this progress, bilateral aid to LDCs fell by 3.9 per cent in real terms. However, remittances to developing countries fell in 2016 for a second consecutive year, declining by 2.4 per cent over 2015. This section provides a few highlights of these interconnections in the context of the theme and Goals under review at the High-Level Political Forum on Sustainable Development in July 2017.",5,FALSE,8a0c60386ec53a00c7302c3a929f50b3,10.18356/a5e42fa0-en,
2c8f522,"These results were related to shifts in power and changes in norms, often in relation to traditional practices. An example is the establishment of villages free of female genital mutilation. Transformative outcomes generally emerge from a change process that has several stages, moving from awareness raising, to attitude change, to change in behaviour and rules, often accompanied by institutionalization of a new norm (as described in the Gender@Work framework). In such cases, UNDP was one actor among many that contributed to the end result.",5,TRUE,0b177884ae8cc3bcdb52efa3286336a5,10.18356/401c524c-en,
d4d89e3,"Let us shift the focus away from mutilation to education,"" the Secretary-General said at a special event in February 2016 marking the 2030 commitment. "" Let us make a world where FGM stands for Focus on Girls’ Minds. To fast-track progress, in March 2016, UNFPA and UNICEF launched the Global Programme to Accelerate Action to End Child Marriage.",5,TRUE,75c1fd7e470a6f66ae0657eb63a63c40,10.18356/ea56e86b-en,
e6e6de2,"In this way, the Council harmonises strategies of relevant organisations and provides for transfer of information and a sharing of resources. Additionally, there are extended plenary meetings twice per year with the mandate of nurturing political leadership. The CEO oversees the technical task teams for programmes (i.e. policy and legislation, research, prevention), monitoring and evaluation, administration, communication and resource mobilisation teams.",5,FALSE,68bb5eab1e1f88a44ec3334d96430377,10.1787/9789264210745-6-en,
b4e7d7a,"The Inter-Departmental Co-ordination Group assumes responsibility for: promoting co-operation between ministries, adopting a federal plan of action, preparing an intermediary' report and a final report at the end of the term, and exchanging good practices and promoting instruments useful to enforcing the law. The representatives of the ministries participating in the co-ordination group are also appointed as gender focal points in their respective entities. They receive compulsory training on gender mainstreaming and are tasked with ensuring follow-up on the diverse measures foreseen by the law (e.g, gender statistics, gender-responsive budgeting and the “gender test”).",5,TRUE,8b8efdd6ae34ef52bbded7d658b5866a,10.1787/9789264210745-6-en,removed unnecessary quotation mark
92a265c,"Country Group 4: France, Iceland, Norway and Sweden Source: OECD calculations based on European Union Statistics on Income and Living Conditions (EU SILC) 2012. Country' Group 2: Italy, Greece, Spain, Portugal, Lithuania, Poland and Slovenia. Country Group 3: the Czech Republic, Estonia, Finland, Hungary, Latvia and the Slovak Republic.",5,FALSE,419163df6dbb548003cfb59af8e8565d,10.1787/9789264259157-7-en,"fixed typo ""Country"""
a2c2fe7,"Addressing structural inequalities also requires an approach that cuts across silos. For example, promoting women’s business ownership requires a smart policy mix, which, among others, takes into consideration gender impacts of regulatory policies and competition frameworks, while removing potential barriers in access to public procurement and finance. These efforts must be coupled with an enabling social infrastructure (e.g. accessible and affordable child/elderly care) to reduce the burden of unpaid care work, as well as partnerships between the public and private sectors.",5,TRUE,2619f36e9742dfe92717ebfcf7b0250c,10.1787/5db444d4-en,
f073724,"Providing employers with a code of good practice can help them to navigate the existing legislation, which can often be complex, and reduce non-compliance. Lowering the burden of proof for plaintiffs and shifting it to employers can be a step in the right direction, but should be accompanied by measures to help complainants gather the necessary evidence to initiate the case and sustain the costs of the trial (OECD, 2008, Chapter 3). In the early 2000s, most European countries lowered the burden of proof for plaintiffs, who are now only required to provide evidence of differential treatment without having to prove that it was indeed due to discrimination.",5,FALSE,7d9eea8c9d93b2273037530717ae79ec,10.1787/empl/outlook-2016-8-en,
f6bd872,"In a mega-city such as Lagos, Nigeria, planners are trying to redevelop neighbourhoods and create more cohesive, manageable and livable communities. Nations like Ethiopia and India have launched campaigns to end child marriages and prevent life-threatening adolescent pregnancies. With good planning and thoughtful policies. When young people can claim their rights to health, education and decent working conditions, they become a powerful force for economic development and positive change. Throughout the developing world, social scientists and policymakers want to make the most of large youthful populations, for the sake of hopeful young people themselves as well as in the interests of economic growth and development.",5,TRUE,33f15d8472ee9dac57b488d9ad445543,10.18356/137d57b2-en,
aa7c6cb,"As we would expect, these proportions increase with age such that between half and three quarters of older adolescents are working, or seeking work. However, adolescents frequently combine school and work. Research in South Africa and Zimbabwe on distribution shows that most working adolescents live in very poor households in rural areas and are engaged in subsistence agriculture, many combining this with domestic work (including care) and commercial agriculture (Robson, 2004, Bray, 2012, Dawes et al.,",5,FALSE,097588fda30192cce1b6fb3efb5a1f66,10.18356/caeceb38-en,
c8ecb07,"Enrolment is increasing in all regions of the world but still varies widely between and within regions. In Central and Eastern Europe, and Latin America and the Caribbean, enrolment is high due to a historically strong public education sector. In Central Asia, the Arab States and sub-Saharan Africa, enrolment rates are very low, although there are some intra-regional variations. Even in regions with better coverage, the inclusion of marginalized populations is still a challenge. In the Arab States, private providers cover almost half of all enrolment and in Africa around 60 percent. In Kenya, for example, the government programmes target children aged 4 to 5 years, even though the policy framework identifies children within the 0 to 5 age range as intended beneficiaries.",5,FALSE,5d71c3bd1a3b9b86517b23e200483317,10.18356/0899dee9-en,
e11e0b1,"This is despite (or because of) its attendant market deregulation, attrition of the public realm, and the increasingly crowded and competitive scramble for an advantageous spot in the emerging international division of labour. It has largely followed a supply-side approach, one that overlooks the fact that individuals are already integrated into the global economy, but on exclusionary terms that stem from prevailing rules, norms and policies. The global policy narrative on women’s economic empowerment, which seems to focus largely on their inclusion in markets, is an example of this limited perspective.",5,TRUE,5fcdf01bc70595a35bcbd3c03c7d6ed0,10.18356/1cef4f1d-en,
41ef1c3,"Marshall defined social citizenship as ""including social rights, these being the right to a modicum of economic welfare and security and right to live the life of a civilized being (quoted in Jenson, 2006:6)"" (Poppel, M. 2014: 127). You can be provided for by your family, by charity organizations or by friends. Fulfilling the norms of a given community gives access to its resources.",5,FALSE,bdc51a5af542282c68a617bd88facd08,10.6027/9789289338974-12-en,
59a0b12,"Evidence brought together in this review suggests that such attempts would also require working with existing power structures at local levels, and perhaps more broadly. It also requires substantial local choice, power, management and ultimately ownership of both the ""trigger"" (the actual stimulus for change) and the process (Panter-Brick et al., 2006).Thus far, parenting programmes are the chosen trigger through which the feasibility of offering parenting support is being tested in the region. However, there are many other models that exist around the world (Daly et al.,",5,FALSE,7f640e6d16c269e5e8b2f71de1be4ae5,10.18356/caeceb38-en,
2c50d4b,"Key factors in not completing the initial process were being disbelieved or fear of the police and the criminal justice system. For example, it is not always clear whether cases were “lost” or “dropped”. Dropped cases are those where either the police or prosecutor makes a clear and explicit decision not to proceed with a case.",5,FALSE,f81b06bcdbc7a57989e6e445bb53808b,10.18356/fa683360-en,
25b7c8a,"According to the United Nations Environment Programme (UNEP), which launched its Green Economy Initiative in 2008, a green economy is one that results in improved human well-being and social equity, while significantly reducing environmental risks and ecological scarcities, it is low-carbon, resource-efficient and socially inclusive (UNEP, 2011). This general definition integrates economic, social and environmental concerns in ways akin to sustainable development. Yet in practice, as the World Survey shows, there are many versions of green economy thinking. It is argued that the emerging green technology economy will be worth $4.2 trillion annually by 2020.’3 Other strands emphasize market-based approaches to environmental protection through financial valuation of natural capital, payments for ecosystem services and schemes for trading carbon and biodiversity credits and offsets.",5,FALSE,32f44f50fcc3f9dfccaa4a22c0e4013f,10.18356/9c9efe4c-en,
1d79d3a,"The concept of critical mass as applied to women’s political representation, and the UN targets that have flowed from it, have played an important role in supporting countries in the adoption of gender quotas in various spheres of the public and private sectors. According to data provided by the Inter-Parliamentary Union (IPU, 2015), the global average of women in national parliaments has nearly doubled in the past 20 years from 11.3% in 1995 to 22.1% in 2015 (a rise of 10.8 points). However, recent socio-political studies (Childs and Krook, 2008), as well as IPU data (IPU, 2015) confirm that the achievement of a critical mass is no longer seen as the sole target of efforts to bring about gender-equal participation in positions of leadership.",5,TRUE,72bc2099057c5d0da7d38f1cee7f3e77,10.1787/9789264265493-9-en,
581f7c8,"Intimate partner violence against women: experiences from a woman-focused development programme in matlab, Bangladesh, Journal of Health Population and Nutrition 23(1): 95-101. Combating gender-based violence and enhancing economic empowerment of women in Northern Uganda through cash transfers. Love on the Rocks: Domestic Violence and Alcohol Abuse in Rural Mexico. The B.E. Journal of Economic Analysis & Policy: 8(1), article 43.",5,TRUE,3382aade6de482a469b43b0ac076bdee,10.18356/f5ce8f94-en,
5b6bb69,"It is an average of the squares of its five sub-indices (equation 10). It ranges from 0, indicating very low levels of discrimination, to 1, indicating very high levels of discrimination. Three-years average (2009-11). Three-years average (2009-11). Three-years average (2009-11). Three-years average (2009-11).",5,FALSE,afb2f20182972c1ba7041c3f86b05e84,10.1787/5jm2hz8dgls6-en,
f4f10f9,"Emergency contraception is a method to prevent pregnancy within five days of unprotected intercourse, failure or misuse of a contraceptive (such as a forgotten pill), rape or coerced sex. It disrupts ovulation and reduces the likelihood of pregnancy by up to 90 per cent. It cannot prevent implantation of a fertilized egg, harm a developing embryo or end a pregnancy. Even in countries where emergency contraception is available, adolescents may be reluctant to obtain it from traditional health outlets, such as clinics, which may be staffed by judgmental providers. The initiative trained pharmacy staff and peer educators to provide accurate, up-to-date information on emergency contraception and other reproductive health services.",5,TRUE,15ef01a67332f8f91841d700c1bafbf3,10.18356/5f92f30f-en,
cc0b4da,"The work is regarded as voluntary, and working conditions are casual. In the case of South Africa, the pay levels of ECEC workers do not allow them to move out of poverty. Sometimes ECEC workers enrol in training, topping up their incomes with the EPWP stipend. However, when the training ends, they have higher skills but the same remuneration as before. Poor worker remuneration is also common in ECEC programmes in other African countries, like those reviewed in Kenya95 and Nigeria. Improvements in national legislation in South Africa and Uruguay, and the ratification of the ILO’s Domestic Workers Convention (No.",5,FALSE,0bdff1a16124338ba120c46cbd9b44cd,10.18356/0899dee9-en,removed line numbers from text
4d4d28d,"In addition to sexuality education, this effort involves implementing change processes in health services and putting in place guidelines and care protocols for prevention and for the sexual and reproductive health of this population, with an approach that differs from the one used for the adult population. The countries of Latin America have made significant progress in this direction, through different instruments. To this end there is a specific list of medicines that must be provided free to the requestor, with a proper medical prescription.",5,TRUE,34e246391352524b78302363287313a1,10.18356/56f09402-en,
70e10e0,"In Article 198, the law defines ‘marital rape’ as any act of sexual intercourse committed by one spouse on the other by violence, threat or trickery. The penalty for ‘marital rape’ is found in Article 199, where is provided that such a person shall be liable to a term of imprisonment of at least two (2) months but less than six (6) months and a fine of one hundred thousand (100,000) to three hundred thousand (300,000) Rwandan francs or one of these penalties. If ‘marital rape’ results in an ordinary disease, the offender shall be liable to a term of imprisonment of six (6) months to two (2) years.",5,TRUE,244c387f232fa8b0e81f78f3793a63f5,10.14217/967bd43c-en,
6c77007,"An efficient use of ICT can disseminate government information to a broader audience in a fast and convenient manner. At the initial stage of national e-Government development, an ideal point of entry for developing countries would be setting up a website for the national gender machinery. The website, as an official gateway to gender-related policies and programmes, would provide a ready access to online information ranging from the organizational structure of the national gender machinery to government statistics, publications, government services and programmes aimed for women’s empowerment. Through the use of technology, the interaction between the governments and women can be stimulated and become more effective. Basic forms of interactivity available through emails, downloadable forms, discussion forums and online polls not only provide an improved delivery of basic services, but also build up a basis for online participation.",5,TRUE,54adceba3c4278906b489527f4097858,10.18356/efc21c19-en,
35a9c92,"In 2008, an estimated 44 million induced abortions occurred in the world (6 million in developed countries and 38 million in developing countries), almost half of which were carried out using unsafe procedures (Guttmacher Institute, 2012). Globally, it is estimated that 47,000 women die each year from complications associated with unsafe abortion. Many of these deaths could be prevented through better access to sexuality education, contraceptive information and supplies, and safe abortion services where allowed by law (Shah and Ahman, 2010).",5,TRUE,d6ca8e89fd99a81141f2fc79638f5711,10.18356/5085bf5a-en,
42adf52,"Again, the private sector would provide the bulk of credit, but it would be characterized by low interest rates leveraged with government loan guarantees. The real targeting approach might also be complemented by other policies, such as capital management techniques to deal with possible capital flight (discussed in more detail below). These loan guarantees substitute for collateral, leveraging access to credit and potentially bringing informal sector businesses into the formal sector.",5,FALSE,c668a492db5a964d3b747b541f4eaa0e,10.18356/0a98da25-en,
4b5eeb5,"However, the larger agenda of recognition of the care needs of migrants and valuation of social reproduction as a central axis of the analysis of migration would require the tough political challenge of transformative, universalized access to childcare services in both Australia and Lebanon that is delinked from parents' income levels,from productivist assumptions (as in Australia) and from parents' migrant status (as in Lebanon). Power, production and social reproduction: Human in/security in the global political economy. In Transnational Families, Migration and the Circulation of Care: Understanding Mobility and Absence in Family Life, edited by Loretta Baldassar and Laura Merla.",5,FALSE,a983e648796057f81f6185b8e43331c3,10.18356/8146c4ff-en,added missing whitespaces
2ea1b9e,"Equality under the law, equality of opportunity' and equality of (political) voice have not yet been fully achieved in many MENA countries. Despite a number of steps taken, women in the MENA region continue to have a rather low level of legal protection against gender-based discrimination. The domestic laws in MENA countries are not always consistent with the gender equality principles set by international law, including the CEDAW.",5,TRUE,1212f63edf3c0cc3d070ffe8800ea6d3,10.1787/9789264224636-4-en,
5bf8dea,"The maturity stages of e-Government for Gender Equality, which is an adaptation of the EGDI’s four-stage model, suggest key characteristics of the e-Government evolution regarding the usefulness of contents and services, technical sophistication and ease of use, degree of integration, etc. The framework was used for the analysis of national gender machinery websites from 11 countries presented in Chapter 3 of this report. They have links to ministries, departments and other branches of government.",5,TRUE,4c1b31c7bec2e84a3ca6802a5c46a8ca,10.18356/efc21c19-en,
aaf761d,"Key elements to achieve this are: empowering client communities to become active parties in decision-making instead of considering them mere subjects of consultations, incorporating information feedback loops to avoid knowledge being reserved for a selected few, and ensuring accountability at a personal, individual level so that policies, strategic plans, budgets, performance management systems and individual accountability and responsibility are all aligned. Finally, students and their families, users, affected groups, communities and taxpayers must play an integral part in defining the parameters and systems of monitoring and evaluation. In South Africa, although there seems to be higher educational achievement, many observers question the quality of education received in state schools, asking whether the pass rate actually reflects students’ learning achievements. A recent court judgment finding the Government in contempt of court for ignoring earlier court orders to provide textbooks for schoolchildren appears to support this argument (Nkosi, 2012).",5,FALSE,3557e13e2d3c31da34ba81b195b13145,10.18356/70095f8a-en,
699b722,"The part of the brain primarily responsible for the detection of, and reaction to, a threat is called the amygdala. Threat detection and survival is given priority over all other brain functions. The human system will respond to the perceived threat in one or more of five predictable ways: friend, fight, fright, freeze and/or flop.",5,FALSE,09fc4d592aa2455c6f662a78a77379e1,10.18356/fa683360-en,
9e90f84,"Another 25 per cent said that they would like to stay in the Russian Federation and live there permanently, while 21 per cent said that they would like to live in the Russian Federation for several years and then return home permanently (Tyuryukanova, 2011, p. 155). Among them, females from Uzbekistan more often wanted to ""come and go"" (66 per cent) and were the least willing to apply for Russian citizenship (70 per cent of them did not have such plans) (Tyuryukanova, 2011, pp. Contrary to these findings, another survey of Central Asian female migrants in the Russian Federation showed that 70 per cent of them had firm plans to return home (Agadjanian and others, 2014).",5,FALSE,e95d9b6864d5595d1cd7f4e8dca7d4d2,10.18356/e617261d-en,
95827bb,"It provides the financing and capital necessary for their development, it supports the entrepreneur when strategic decisions have to be made, and it facilitates the improvement of the company’s potential for generating value for its customers, shareholders and all officers and employees. The objective of this stage, which is financially very risky, is to finalise the development of a technological prototype that makes it possible to meet the technological challenge, and begin to assess the existence of a potential market. The signing of a first client constitutes the transition to the venture capital stage. The few successful projects should more than offset the capital losses of those who fail.",5,FALSE,c63b1ade007787cd8e30feacb3a31f18,10.1787/9789264213944-8-en,
ffeafd7,"The section then presents current practices to promote access to sexual and reproductive health and reproductive rights for persons with disabilities, before concluding with recommendations for the way forward. Target 5.6, which is placed under the goal calling for gender equality and empowerment of all women and girls, calls for ensuring universal access to sexual and reproductive health and reproductive rights as agreed in accordance with the Programme of Action of the International Conference on Population and Development and the Beijing Platform for Action and the outcome documents of their review conferences. The CPRD is the first Convention to explicitly recognize the need for sexual and reproductive health for persons with disabilities. Article 25 underscores the need to provide persons with disabilities with the same range, quality and standard of free or affordable sexual and reproductive health care and programmes as provided to other persons.",5,TRUE,9912d14c0ab6c021c89160b486b1d27d,10.18356/c93219ca-en,
cf41be8,"According to official figures, there were 7,133 humanitarian entrants from Ethiopia in 1991-2015 (Government of Australia undated). Several thousand more Ethiopians have been sponsored under categories of spouse or family reunification visas, and the 2011 census records 8,452 Ethiopian-born people in the population. Like other humanitarian entrants who have been granted Permanent Protection Visas, Ethiopian refugees receive resettlement assistance through the Humanitarian Settlement Strategy (HSS), which was introduced in 2000 to provide a range of specialized services for humanitarian entrants.",5,FALSE,2cc009dd9dffb00802a9ff617a66100d,10.18356/8146c4ff-en,
b0ef1ae,"The sheer volume of women adding their voices to the conversation, saying “I hear you, I understand you, I believe you”, has enabled them to find courage. Providing women with a chance to unburden painful experiences, and ultimately find relief, serves as collective therapy that is free and open to all. Women everywhere can say “me too” to someone else, whether that means “it happened to me” or simply “I believe you.”",5,TRUE,b6dee1e7c9523d4f0a3984cad1d2bbc7,10.18356/ca9f4916-en,
5835190,"As such, pursuing a shift to demand-led growth, on its own, is unlikely to address the environmental costs associated with sustained growth, unless the higher wages and earnings of lower income groups that will result from such a shift are spent on goods that are less reliant on fossil fuels and natural resource extraction, and increased public expenditure and investment is also allocated to fuel-efficient sectors and technologies. This is where proposals for green economy become relevant. There are, however, different variants of green economy.",5,FALSE,f19db2735a2f32ec978a5e1c0961207c,10.18356/36aba0c4-en,
dc205db,"Providing and Paying for Long Term Care, Paris, 2011, Starting Strong II. Early Childhood Education and Care, 2006: International Labour Organization (ILO), Un buen comienzo: la educadbnyioseducadores delaprimera infancla, Geneva, 2012: Ran American Health Organization (PAHO), ""Ensenanza de la enfermeriaen saiud del adulto mayor"", Human Resource for Health Series No. Few countries integrate this kind of nursing as a specific course in the undergraduate nursing curriculum. A diagnostic performed by the Pan American Health Organization (PAHO) for the region (PAHO, 2012) found that the main difficulties in strengthening nurse training in this area had to do with the lack of suitable clinical fields, the shortage of teachers trained to teach nursing of older persons, and the shortage of candidates interested in the area.",5,FALSE,65679dcea5d83c2d52fe028007f3f341,10.18356/b620ec70-en,
c85a817,"Target 3.7 calls for universal access to sexual and reproductive health care services (including family planning), information and education, which would help to prevent adolescent childbearing and unintended pregnancies. Globally, childbearing among adolescents declined by 21 per cent between 2000 and 2015. Central and Southern Asia made the greatest progress: the region reduced the adolescent birth rate by more than 50 per cent, largely due to advances in Southern Asia.",5,TRUE,dacdf4451bcdcd917e1f922f2349752f,10.18356/8e0dd871-en,
00b9e9f,"Even software engineers argue that programming errors are more likely to occur (and take longer to fix) after long hours, despite the tech industry’s glorification of seemingly endless workdays (Robinson, 2005). Working-hour legislation and the legal right to request flexible working arrangements have historically helped protect workers. However, real change needs to occur in organisational culture and practice.",5,FALSE,f4f48b94110197a2586938f4a9226d0d,10.1787/9789264259157-5-en,"fixed typo ""industry"""
59036e6,"Recent studies of high growth start-ups in the United States find that only 10-15% of them are founded by women (Brush etal., Looking more specifically at start-up funding, several studies have shown that women are extremely under-represented among venture-backed entrepreneurs in the United States. Gompers and Wang (2017[i2]) find that just 10.7% of US venture-backed founders were women from 2010-2015. 2014(H)) estimate the number to be 15% using data from 2011-2013.",5,TRUE,db3642428aed20e21239f80b89d96d02,10.1787/7ddddd07-en,
e12f772,"The employer’s role is largely associated with the obligation to act as a model employer. There is an expectation that the public sector, by the excellence of its modern employment policies and practices, will act as a leading force and as an example for the rest of the country’s employers. Therefore, it is crucial that the public sector embeds and exemplifies gender equality in its own employment policies.",5,TRUE,53c49d95e8e01516bc7a3cf10eaee6f9,10.1787/9789264210745-5-en,
fc22d60,"If all those reforms happened in a particularly rigid state - as it is likely to be the case, it is highly probable that employment will still suffer from this former rigidity. It will then introduce a negative bias in the evaluation. A positive value means a pro-worker state’s legislation (often tied to institutional rigidity) and a negative value means pro-employer legislation (more liberal). Conversely to labor reform’s index we do not have this index for every state.",5,FALSE,650df03322e86b6f089f407ba080b21a,10.1787/5js30tvj21hh-en,fixed grammar
5e2ba15,"The law entered into force the last quarter of 2014, though some provisions will be phased in over the 2015-2018 period. The overall goal tax reform is to raise the tax-to-GDP ratio to finance a large increase in education spending. The tax measures aim to raise an extra 3% of GDP. More than half of the increased revenues are forecasted to come from increased income taxation, mainly from corporate income (Table 1). Increases in compliance are forecast to increase revenues by 0.5% of GDP (17% of the overall reform revenue goal), while expansions in the VAT base will account for 0.3% of GDP (12% of the overall reform target. To raise more revenues Chile could focus on broadening the tax base of the personal income tax (PIT), which does not contribute significantly to reduce inequality.",5,FALSE,68cc56f99f7433126251488792ae8b82,10.1787/5jm0xdx0b06g-en,
9b80583,"The most significant gaps were in: technology and technology transfer, access to finance, promotion of entrepreneurial education, cheaper, faster start-up and better regulations, and access to support services. These gaps reflected weaknesses in national legal frameworks and SME agencies, as well as in the elaboration and implementation of specific policy measures. Drawing on the World Economic Forum’s Global Competitiveness Index, this framework focuses on key entrepreneurial conditions (Box 2).'9 GEM is the basis for an annual national Adult Population Survey, along with National Expert Surveys.",5,FALSE,d6641ebe70f6fbd4981994ea47fc1e99,10.18356/3a0cd6ba-en,
bdeb9b9,"A widow will receive one-eighth of her deceased husband’s assets or one-fourth if he has no children. For example, it is not uncommon for the family to pressure female heirs into relinquishing their full inheritance rights in favour of male relatives. Many women do not know that they can refuse to cede their rights or can appeal to the courts.",5,TRUE,d0a96662f990a04e6eec02af04738769,10.1787/9789264279322-7-en,
714ee84,"They reported that cash transfers had the greatest impact on marriage-related indicators, noting that the transfers worked as an incentive to stay in school and increase financial independence, both of which could have reduced adolescent marriage. Enrolment rates were higher for children participating in the programme, and there was a slight increase in the number of years of schooling they received. The mixed results suggest that the design of transfer programmes may be important for achieving outcomes. Cash payments made directly to girls rather than their parents had the greatest impact on reducing adolescent pregnancy and HIV in Malawi’s Zomba programme (Baird et al.,",5,TRUE,cc7ff9087fabcdc500e8966e260520e3,10.18356/ea8c16ef-en,
c237ec3,"Gender Equality Observatory of Latin America and the Caribbean: Annual Report 2012-A Look at Grants, Support and Burden for Women. Santiago, Chile: ECLAC. Accessed 14 September 2017, https://www.cepa!. The Impact of Conditional Cash Transfer Programs on the Time Allocation of Beneficiaries: The Case of ’Oportunidades’ Program in Mexico.""",5,TRUE,b06f04f91816c525adcc20747a5dee7b,10.18356/fa8ae033-en,added missing whitespace
0afea03,"One of the targets of Goal 8 of the 2030 Agenda for Sustainable Development is the reduction in the number of young people in this situation, which means there is a need for information that explains the barriers to their integration into the labour market and the education system. The time-use data for this age group show that, on average, women who are out of school and the labour market spend at least 40 hours per week on unpaid domestic work, which confirms that they are not in school and not being paid for their work (ECLAC, 2016a). For example, in Costa Rica and Mexico, young people spend more than 70 hours per week on domestic and care work (see figure IV.6).",5,TRUE,d86780cec7d02f4c9590e02a42f77295,10.18356/6f7c638a-en,
1a1f48d,"In terms of context, these CoSOs may precede the eruption of conflict, may deal with issues not relating to the conflict (in Israel and Turkey for example) or may be established as a result of the conflict (in Bosnia, Cyprus and Turkey). In terms of identity, the vast majority of these CoSOs are civic, post-national or multicultural. In terms of FOA the organizations work on issues directly relating to the conflict, but also on political issues that do not relate strictu sensu to the conflict.",5,FALSE,f43d0e85dc177042358b28e93e6c51ea,10.18356/914e7bcc-en,"fixed typo ""Turkey"
0f4d57b,"Following a typical banking model may not be sufficient to cater to the financial and non-financial needs of unbanked women. Savings and credit products need to be fine-tuned to cater to the various lifecycle needs of women, such as children’s education, a daughter’s marriage or long-term saving for old age and medical emergencies. While savings and credit products remain the most important pillars for a women-owned/ managed SACO, other services such as financial literacy awareness programmes, insurance services or pension products can also be delivered through the same co-operative banking channel, if regulatory institutions permit such product offering. Although the grass-roots women owners and senior managers of the SACO need to be mentored and trained in the initial years, it is necessary to let them lead and choose the path for the organisation once they have matured in their leadership roles. As their sense of ownership increases, the women become more involved in running these enterprises. Grass-roots women are more aware of the key challenges that plague poor women clients.",5,TRUE,6c1f5aea016e803275bc8304b47a0147,10.14217/9781848591561-7-en,added missing whitespace
30f306d,"Djibouti Law of 27 December 2007. With the arrival of many citizens from African countries and from transit countries, Egypt is becoming a transit zone for women, or crossing South-East Asia, the former Soviet Union and Eastern Europe. What is more, since 2003 the Suez Canal has been considered a very important factor in the trafficking of human beings and of counterfeit goods. Amongst these missions, the committee must draw up plans for the implementation, supervised implementation and revision of legislation in order to prevent human trafficking, and also to draw up proposals or recommendations, and to publish a national directory including instructions and pertinent educational material, and the adoption of measures that aim to protect victims of human trafficking. The committee will also lead an awareness-raising campaign for the benefit of employers who bring in foreign workers, on issues relating to human trafficking, and will also examine reports of national and international organisations on the banning of human trafficking, and co-operate with all official and non-official programmes that provide social support for victims affected physically or psychologically or people affected by human trafficking crimes.",5,TRUE,4d07e5e027cb0c07a4c1e9f269c70c0d,10.1787/9789264224636-13-en,
9a8f114,"At the regional level, the right to equality and non-discrimination is also guaranteed by, for example, the African Charter on Human and People's Rights (arts. This means that States must take all necessary legislative, administrative and other measures to ensure that no family may be subject to discrimination on any ground. Any right, benefit, privilege or obligation to one ‘family’ (e.g., in social or welfare benefits, inheritance, social security and pensions) must be accorded to all of them.",5,FALSE,13bd9f055dab0f9d915f1ab5c8617225,10.18356/fa8ae033-en,
aa094a2,"Successful programmes, she says, provide timely, sufficient and scientific information, tailored to the needs of each age group. “ Evaluation studies have shown that sex education has an impact in delaying the age at the first sexual intercourse, in increasing the use of contraception methods and condoms, and in decreasing the levels of violence against young girls,” she says. “ The above implies the reduction of early and unwanted pregnancies, and the decrease of HIV/AIDS.” It looks at the decisions that individuals make—or would like to make, if they had the opportunity.",5,TRUE,259637989620bd5f167fc67894ccc7c9,10.18356/137d57b2-en,
2b0d4eb,"Providing both parents with flexible work schedules and the possibility of short-term part-time work can also ease tensions between caregiving and work as children age (Chapter 4). Designed to be used around childbirth and when children are very young, employment-protected leave provides job security while allowing mothers to recuperate from childbirth and gives both parents time to care for young children. Paid leave gives families valuable income support at a time of increased stress on household budgets.",5,TRUE,4b3e00eda804bc06de54bf2c37995ede,10.1787/9789264265493-7-en,
42743c9,"Organized in the Red de Genera y Familia, the first step was convening Care Dialogues, an advocacy strategy which aimed to raise the visibility of care on the public agenda.154 But in contrast to the above-mentioned cases, it was die engagement with the ruling party, Frente Amplio, and the inclusion of the SNIC as part of the electoral campaign programme for 2010-2015 that proved crucial.155 Care thus became a political, and not only a technical, public policy issue. Because the importance of unpaid care and domestic work had already been recognized, the discussion could centre on concrete policy design and implementation. These data have yielded, for example, measurements of “time poverty”168 and its relation with income poverty.",5,TRUE,f9180ca14ff754bcd98d9ea8e1d7314f,10.18356/0899dee9-en,unpaid care works falls under target 5.4
