id,text,sdg,expected_label,predicted_sdgs,predicted_label,correct
923ccf6,"Human capital is not only a determinant of economic growth and productivity, it is also one of social cohesion and well-being because with higher-level skills and quality jobs, people tend to live healthier. Rural areas of the state tend to be more marginalised than the urban, particularly metropolitan, areas. Territorial disparities are also noticed in students’ school performance as children living in the central and southern parts of the state tend to perform more poorly than those living in the northern part of Morelos.",4,True,"[1, 3, 4, 8, 10]",True,True
d7adea1,"In most OECD and partner countries, boys are at least 40% more likely than girls to enrol in vocational education (Figure 2.a), and students whose parents did not attain tertiary education are more likely to choose upper secondary vocational programmes than general programmes (Box B3.1). By including formal and non-formal education, this indicator captures participation in any type of programme that aims to improve knowledge, skills and competencies from a personal, civic, social or employment-related perspective (UNESCO, 2016(2]). In most OECD and partner countries, at least 20% of 25-64 year-olds have participated in formal or non-formal education and training in the previous 12 months, with participation among men and women varying greatly across countries.",4,True,"[4, 5, 10]",True,True
4b8ed8b,"We would also like to thank Emesto Flores-Rivera (ITSON) who, during his 15-month secondment to the OECD, supported the success of the OECD reviews, while making preparations for the Sonora review. We thank the lead co-ordinator and his team as well as other active local counterparts for this review: Jose Manuel Ochoa-Alcantar, Manuel Ricardo Lugo-Cruz and Haziel Misael Ayala-Cecena from ITSON, Benjamin Burgos-Flores from the University of Sonora (UNISON, Universidad de Sonora), Jose Angel Vera-Noriega from the Centre for Research on Nutrition and Development (CIAD, Centro de Investigation en Alimentation y Desarrollo) and Angel Alberto Valdes-Cuervo, ITSON-CIAD. We also thank the following representatives from the Mixed Funds (Fondo Mixto) of the National Council of Science and Technology (CONACYT, Consejo Nacional de Cienciay Tecnologia) in the state of Sonora: Juan Alvarez-Lopez, Francisco Javier Cevallos-Rojas and Jose Manuel Zatarain-Dominguez.",4,False,"[4, 9, 17]",True,False
2c45619,"On a scale of 1 (very low) to 5 (very high), “High innovation” corresponded to scores of 4 and 5. The indicators presented below capture innovation as a significant change in key practices. On average, more than two-thirds of tertiary graduates (69%) across all sectors perceived their workplace to be highly innovative for at least one type of innovation.",4,False,"[4, 8, 9]",True,False
f7374c8,"There could well be much frustration and discontent - among students, parents and employers - if upper secondary and tertiary education is not reconstructed and made more relevant to Indonesia’s economic circumstances. Significant steps have been taken to widen access to and improve the quality of early childhood education, building on initiatives since 2001, and following the 2010 “Grand Design”, a blueprint for the development of early childhood care and education (ECCE). Much more rapid expansion is needed, however, if Indonesia is to realise the targets it has set in its Grand Design blueprint. The allocation of funding to early childhood development and education remains relatively low at some 1.2% of the education budget, compared with the international benchmark of 4-5%.",4,True,"[4, 8]",True,True
6853212,"This results in high levels of entrepreneurship in LDCs according to the former, but low levels according to the latter. However, since own-account workers and family workers comprise 97 per cent of self-employment, only a small fraction of the self-employed can be considered truly entrepreneurial. The prevalence of informal enterprises is difficult to measure, the scale of the shadow economy, at around 35 per cent of gross domestic product, provides a conservative indicator.",4,False,[8],False,True
8c67ebf,"In addition, the college provides college-level opportunities for special needs adults who by Israeli law are entitled to state-supported education till the age of 21. The college also has a centre for giftedness and excellence which prepares students to teach these special needs students and provides services to the region's teachers and schools in this field. Key needs of the Arab community in Israel were recently identified in a market survey that helped the institution to identify its focus areas: occupation therapy, computer science, environmental science, entrepreneurship and business management, theology and Holy Land studies, speech therapy, biotechnology and nutrition science. Study programmes integrate practice, education and theory.",4,True,"[4, 8, 10]",True,True
df1564d,"Public higher education institutions receive funding directly from the national government in the form of a subsidy for education and research. The Czech School Inspectorate indicates that the proportion of publicly funded schools has decreased recently, while privately funded schools and gymnasia have increased. Church schools are fully supported from national funds. There is little private funding for vocational education and training programmes.",4,True,[4],True,True
05278d0,"The IDA was instrumental in establishing the International Disability Caucus, the network of global, regional and national organisations of persons with disabilities and allied NGOs, which became a key player in the negotiation of the UNCRPD. The IDA is now a major international player in support of the UNCRPD at international, national and regional levels. The IDA governing body is composed of the chairs of all its member organisations. It meets at least twice annually, usually in Geneva or New York. The IDA, with its unique composition as a network of the foremost international disability rights organisations, is the most authoritative representative voice of persons with disabilities and is acknowledged as such by the UN system both in New York and Geneva. The IDA is also committed to building the capacity of national DPOs with special attention to the global South, in order to support national efforts toward ratification, implementation and monitoring of the UNCRPD.",4,False,"[10, 17]",False,True
00ad3b0,"These results hold for both genders, even when we distinguish between on-the-job and off-the-job training. Interestingly, the negative effect of a vocational curriculum is larger in absolute value in countries with higher employment protection. It is often said that the presence of vocational tracks helps keeping students with limited academic attitudes in school. Our empirical evidence shows that upper secondary VET is associated to substantially higher hourly earnings, employability and skills with respect to lower education.",4,True,"[4, 8]",True,True
150a0c1,"Five dimensions usefully define well-being in young people: cognitive, psychological, physical, social and material. This chapter focuses especially on the social, psychological and physical dimensions. A number of indicators give rise to concern about the wellbeing of Indigenous young people, although data are inadequate to build a full picture.",4,False,"[3, 4, 10]",True,False
7d867b8,"All requests for public or commercial use and translation rights should be submitted to rights@occd.org.___________________________ The focus is on enquiry-based science teaching, teacher-directed instruction, adaptive teaching and teacher feedback. The outcomes of interest include students’ science performance, and students’ dispositions and attitudes towards science. This approach could help close the gender gap between girls and boys when it comes to attitudes towards science and to the decision to pursue a career in STEM-related fields. The results also show that teacher-directed instruction is a reliable strategy that is positively associated with students’ science outcomes regardless of school climate and resources. Adaptive teaching is positively correlated with science performance in the majority of countries, particularly in countries known for the use of personalised learning approaches, while teacher feedback is weakly but positively associated with science performance once students’ achievement in mathematics and reading is accounted for.",4,True,"[4, 5, 10]",True,True
881ddce,"Their average scores in all three key subject areas in the 2006 Programme for International Student Assessment (PISA) fare relatively well compared with other OECD countries (Figure 1). The Progress in International Reading Literacy Study (PIRLS) and the Trends in International Mathematics and Science Study (TIMSS)2 confirm that Slovenian pupils compare favourably against their peers in the participating countries, with slightly higher achievement in science than in reading and mathematics. Trends in average science, mathematics and literacy scores of fourth and eighth-grade students have been rather favourable as well, with scores on TIMSS and PIRLS assessments, particularly in science and mathematics, improving substantially.",4,True,[4],True,True
1b2df4a,"Welfare states may also experience the financial burden of supporting individuals who are constantly cycling in and out of low-paid work. Such costs to the state can be related to unemployment benefits and other out of work cash transfers and any in-work cash transfers intended to supplement the income of low-paid workers from low-income households (Thompson, 2015).To reduce the number of working poor, as well as to cut down on public expenditure costs in the long run, governments should look towards policy solutions that improve job security and increase the wages of low-paid-workers (Europa, 2013). According to a working paper on the relationship between age and skills using data from the Survey of Adult Skills (Paccagnella, 2016), a negative relationship between literacy and age exists. Literacy declines with age, especially after age 45. In Denmark, Ireland, Norway and Sweden, literacy proficiency falls substantially with age. Adults aged 55 to 64 have 18% to 23% lower literacy proficiency than 25-34 year-olds, even after various socio-economic and demographic factors are taken into account.",4,True,"[1, 8, 10]",False,False
c6464f7,"In literacy, inequality is at the OECD average and has widened over time (SNAE, 2013a). The socio-economic background of pupils influences their results in mathematics somewhat less than the OECD average, but there is room for improvement, exemplified by Finland and Estonia, who achieve both higher results and greater equity. Variations between schools in PISA results are limited in all the Nordics.",4,True,"[4, 10]",True,True
eed1d9e,"This would help public employment services to identify the most appropriate course of action for each job-seeker. Differences in returns as proficiency increases vary across countries, more so than for employment status. For instance, within countries, the top 25% best-paid Korean and Japanese workers scoring at Level 2 in literacy earn more than the median hourly wage of those scoring at Level 4 or 5 (Figure 6.4 [LJ).",4,False,"[4, 8]",True,False
8589fea,"In the Slovak Republic, Italy, the Russian Federation and Poland, less than 20% of low-skilled adults reported participation in any form of adult education. The gap in participation rates between adults with low and high literacy proficiency is on average 44 percentage points (30% compared to 74% respectively). In the case of formal education, this difference is 12 percentage points (6% compared to 18%). In relative terms, however, the difference in rates is even greater in the case of formal education, where highly proficient adults are three times more likely to participate than adults with low proficiency.",4,True,[4],True,True
3b74556,"Sustainable development implies a radical reconfiguration of patterns of production and consumption, and changes in the relationship between societies and the natural environment. It therefore requires the structural transformation of economies, especially in LDCs, which need to transition to high-productivity economic activities and sectors in order to tackle the traditional challenges of economic and social development in a new way that mainstreams environmental considerations. The concept of sustainable development links three dimensions of sustainability — economic, social and environmental — and the 2030 Agenda emphasizes the unity of, and mutual support between, these dimensions.",4,False,"[8, 9, 12, 13]",False,True
4651ba5,"With a fixed timetable of regular assessments, Costa Rica might consider alternating the subjects assessed at lower secondary level to enable the evaluation of more of the curriculum, including the more innovative dimensions of education for global citizenship and sustainable development, for example. At no point has the assessment sampled the entire census of schools in a way that would enable school leaders, teachers, students, parents and the local community to understand whether their institution is achieving national learning objectives, or whether it is more or less successful than other similar schools. The national assessment could help teachers understand how the new national competence-based curriculum can be tested in practice and ensure classroom-based assessments are setting the same standards across the country.",4,True,[4],True,True
50cebf3,"There is a need to go beyond the false dichotomy of voluntary/ forced migration, and to recognise that forced migration can offer a valuable pool of qualified labour (in Chanda, 2010: 29). A clear division of institutional responsibility is required’ (Betts and Kaytaz, 2009: 26). Furthermore, there are ‘hard law norms - in terms of International Human Rights Law - but what is needed is a “soft law” consolidation of those norms to highlight their implications for survival migration’ (in Chanda, 2010: 28).",4,False,"[8, 10, 16]",False,True
f8d5729,"In 2000-2009 280 projects specifically addressed disability, targeting people with both mental and physical disabilities. The main activities included capacity building, policy development, CBR, promotion of human rights, de-institutionalisation, social inclusion and improving the collection of data. It has worked with local and national associations in many countries.",4,False,"[3, 4, 10, 11]",True,False
e08cf33,"Considering many parents reported that they felt more comfortable touring schools in groups, this intervention is especially important for migrant parents who are navigating the system for the first time. For example, voluntary programmes encourage parents to enrol their children in highly segregated schools in order to create a better balance and promote diversity. Some communities are providing awareness education for non-immigrants parents to disarm stigmatisation and fears of integration measures influencing then- children negatively (Bunar, 2017(72]). For example, in groups, native Dutch families apply to high performing and high minority population schools to ensure their child is not the only native Dutch student in the classroom (Walraven, 2013(68]). In addition, these parents and communities interact with their local schools about curriculum, differentiation for students and afterschool programmes so as to make the learning environment productive for all students.",4,True,"[4, 10]",True,True
ff56238,"Table 5.2 shows how, for 13 European OECD countries and Canada, a positive socio-economic environment and parental health behaviour are associated with better health at childhood, while malnutrition is heavily detrimental. Father’s employment is negatively associated with poor child health in Canada. While malnutrition has an impact on immediate health, previous hunger episodes also affect self-assessed health and hospitalisation.",4,False,"[1, 2, 3]",False,True
edea530,"Girls reported more positive attitudes towards relationships, meaning that they tend to be more interested in the opinions of others and want others to succeed. Boys, on the other hand, are more likely to see the instrumental benefits of teamwork and how collaboration can help them work more effectively and efficiently. Students who reported more positive student-student interactions score higher in collaborative problem solving, even after considering the socio-economic profile of students and schools. Schools that succeed in building on these attitudes by designing collaborative learning environments might be able to engage disadvantaged students in new ways.",4,True,"[4, 5, 10]",True,True
c4e706b,"The Penang Government could be a catalyst in the birth of a cultural and creative hub. Creative sector is a key economic driver globally, in several major economies, the value of the cultural industries ranges between 3% and 6% of the total economy. Rich cultural traditions, ample recreational and entertainment facilities provide enhanced pull factors. Equally, Penang’s linguistic diversity and its population’s facility with languages such as English, Mandarin, Tamil and Malaya are important capacities useful in the regional positioning of Penang.",4,False,"[8, 11]",False,True
b8853a8,"A pilot of this programme in 2010 supported nine projects. The extent of the benefit depends on the score obtained in the university selection test (PSU). It includes at the minimum the payment of 100% of tuition fees if the student is above a given cut-off score. But it can also include a monthly stipend (if above a higher cut-off score) and a semester studying abroad (if above an even higher cut-off score). There are indications that, as a result of this initiative, the average PSU score of students entering teacher education has increased in 2011. A further initiative is the “Choose to Teach” (Elige Educar) campaign which seeks to promote teaching through a variety of actions, including the monitoring of the social status of teaching, scholarships for individuals with experience outside education who would like to join teaching, and interventions in schools to provide information about teaching and raise awareness among school agents of the importance of teaching as a profession.",4,True,[4],True,True
e307663,"Unweighted average of EU member countries that are also members of the OECD, excluding Luxembourg. Although, there is some portability of financial support, it is unlikely to provide sufficient means to study abroad without additional private resources. For example, students studying abroad for a limited period, primarily through the ERASMUS programme, can continue to receive scholarships (merit-based, Zois, and means-tested, national scholarship) under the same conditions as the students remaining in Slovenia (for further details on the scholarships, see Box 3.4 of OECD, 2009b). If students go abroad to study in programmes that are not available in Slovenia or they can prove that studying abroad will substantially enhance their expertise and employability, they also can claim the national scholarships for the entire duration of studies.",4,True,"[4, 8, 10]",True,True
7e6a8d4,"However, the literature and debate (especially from Indigenous scholars and representative organisations) highlight distinct and broader criteria of educational and learning success, such as positive self-concept, strong cultural identity, happiness and confidence. There is a widespread concern among Indigenous scholars and community advocates about loss of language, the importance of language and cultural preservation and revitalisation, and a desire to see greater social harmony, anti-racist sentiment and cultural respect (Dreise and Perrett, forthcoming, CCL, 2007). Indigenous research also points to identity, wisdom and traditions as critical in shaping identity and character, and sustaining deep relationships between kin, land and water.",4,True,"[4, 10, 11, 16]",True,True
1f5c9e3,"The Magneton track provides for dual cooperation between academic groups and industrial companies. The aim is to transfer technologies resulting from academic research. Grants are up to USD 800 000. A kibbutz (plural kibbutzim) is a collective community in Israel that was traditionally based on agriculture. Today, farming has been partly surpassed by industrial plants and high-tech enterprises.",4,False,"[8, 9, 11]",False,True
f173031,"It also demonstrates that individuals with similar levels of educational attainment vary in their information-processing proficiency, which may reflect differences in innate ability as well as variation in the quality and degree of skills acquisition, both in and outside the education system. All other things being equal, educational attainment and specific skills related to field of study have a strong effect on entry wages, although the education-wage relationship weakens somewhat with age/experience. College graduates receive sizeable wage premia, although those who have degrees in the humanities or in teacher training and education earn less than social science graduates.",4,True,"[4, 8, 10]",True,True
8ecc828,"There are also some differences in the regulations for personnel management between DAEMs (or DEMs) and municipal corporations with delegated authority. The purchase of goods and services is regulated through the Purchasing Law (Ley de Compras). In the private-subsidised sector, all staff, including teachers and principals, is subject to the Labour Code.",4,False,"[8, 16]",False,True
84ec642,"Teachers have financial and career-based incentives to participate in short training courses. They can also participate in activities organised by the subject-specific pedagogical advisor in each region, but they hardly ever receive direct support in the classroom as there is only one advisor for 800 teachers. Further tests of teachers’ knowledge of science and mathematics are planned for 2017. The appraisal is expected to look at teachers' professional development, attitudes, human relations, and discipline. High success rates suggest that the appraisal is largely seen as an administrative requirement rather than a process to improve teachers' performance (MEP, 2016). In 2015, virtually all teachers (98%) received an excellent or very good appraisal, and less than 0.1% (15 teachers in Costa Rica) received a regular or unsatisfactory performance appraisal.",4,True,[4],True,True
23a330e,"They encourage training provision which is sensitive to labour market needs, familiarise employers with vocational programmes and qualifications, and help teachers of vocational subjects to keep up-to-date.1 It follows that when this type of systematic approach is first implemented in a country, it should help to build a new culture of partnership with employers in the delivery of vocational education and training, a culture which is found in the world’s strongest skills systems. It is also a critical support to other recommendations in this review, including those encouraging vocational teachers to work more closely with employers (see the next section in this chapter) and to negotiate some proportion of the curriculum locally (see Chapter 4). It is commonly argued that employers will not offer the placements and that it is only possible where it is already part of the working culture.",4,True,"[4, 8]",True,True
8353f67,"Policies that increase and improve family contact are also essential as well as policies to prevent and respond to sexual harassment and rape of male and female prisoners. Female prisoners are likely to find strip searches particularly traumatic, and policies regarding strip searching should be separately and carefully formulated as it regards male and female prisoners. Other matters to be considered include: arrangements for privacy when people are required to remove their clothing, privacy in toilets and showers, use of private locks on cells, provision of hygiene items for women, and minimising indignity in the way urine and other samples are collected for drug testing. Poor prison conditions, lack of proper care and facilities, and the high level of stress that accompanies incarceration may place at risk both the health of a pregnant woman and that of her unborn child. Pregnant women should only be held in prison in the most extreme circumstances, such as when there is a concrete threat of violent crime. Special provisions should be made for ante and post-natal care and treatment, and babies should not be born in prison.",5,True,"[3, 5, 10, 16]",True,True
1fceb56,"In Latin America there is strong evidence of the conditions in which young people enter the labour market. Youth unemployment has traditionally been higher than in other age groups, and it is usually the first to rise in times of economic crisis and the last to fall in booms (Tokman, 1997, ECLAC, 2010). In other words, ""the young are among those who bear the brunt of the recessionary and regressive effects of crises"" (ECLAC, 2012a, p. 89). As a result, adolescents and youths are still overrepresented among the unemployed.",5,False,"[1, 8]",False,True
a44ecfa,"While all female-headed households with outstanding loans used land as collateral, male-headed households also used livestock, houses and other property (UNCTAD, 2014). Major obstacles include target groups’ lack of awareness and inability to comply with lending requirements. Cooperatives and other civil society organizations could serve as a bridge between these lending institutions and individual women, but establishment and registration procedures are often cumbersome and involve high transaction costs, and civil society organizations often lack the financial and human resources necessary to perform such a role on a large scale (UNCTAD, 2014).",5,True,"[1, 5, 8, 10]",True,True
1cc7d46,"A growing proportion of initiation ceremonies are being devised by Christian groups to teach young people about what is expected of them as they enter adulthood - including pre-marital sexual abstinence - as an alternative to the alleged sexual focus of teaching in traditional practice (Munthali, 2007). Ncaca, 2014).The last decade has seen increasing public debate about whether and how male circumcision should be continued following media reports of problems including commercialisation, malpractice by guardians, and deaths or permanent injury from botched circumcision (Ntombana, 2011b). However, studies also report the beneficial role of circumcision against sexually transmitted infections (Lagarde et al.,",5,True,"[3, 4, 5]",True,True
e131c70,"Evidence demonstrates that when a critical mass of women participates in decision-making, their contributions and needs are more likely to be recognized and addressed. Even though attention has largely focused on women's leadership and participation in national parliaments, there is a pressing need to realize women’s leadership throughout the daily lives of all Africans - in the home, in the economy and markets, and in society as broadly defined. Reducing inequalities in access to health and education, in addition to giving women greater choice in family decisionmaking, can have significant benefits for women and important inter-generational benefits.",5,True,"[5, 10]",True,True
f71013f,"Although a number of countries, mostly in Europe, that have adopted such measures have experienced modest increases in fertility between 2000-2005 and 2005-2010 (United Nations, 2013a), the implementation and effectiveness of such measures have been difficult to ascertain. While the percentage of Governments with policies to raise fertility has increased steadily from just 9 per cent in 1976 to 27 per cent in 2013, the percentage of Governments with policies to lower fertility increased from 27 per cent in 1976 to 42 per cent in 1996, and then remained at 43 per cent in 2013. During this time, the percentage of Governments that did not have policies to influence fertility has declined steadily from 52 per cent in 1976 to 13 per cent in 2013 (table III.l). In 1976, only about one in every five Governments in more developed regions had policies to raise fertility, but by 2013 this proportion had risen steadily to more than two thirds.",5,False,"[3, 5, 10, 17]",True,False
efc8dcc,"Legislation in some countries may have changed since this period, and can be expected to change in the future. Such instances should be considered and factored in during any follow'-up discussions at the country level or in international fora. Eventually, this work may also call for a revised draft to acknowledge progress and impacts made. It offers policy recommendations for boosting women’s employment and entrepreneurship through changes to legislative and institutional frameworks. The recommendations are general and will need tailoring to the particular context of each country.",5,True,"[5, 8, 17]",True,True
c665c1a,"Second, qr is less sensitive than ols to outliers in the dependent variable since it minimizes the weighted sum of absolute deviations. Moreover, when the error terms are non-normal, qr also gives a more efficient estimator than least squares. Lastly, qr has a linear programming representation that makes estimation easy.",5,False,[9],False,True
eda7040,"Despite this progress, bilateral aid to LDCs fell by 3.9 per cent in real terms. However, remittances to developing countries fell in 2016 for a second consecutive year, declining by 2.4 per cent over 2015. This section provides a few highlights of these interconnections in the context of the theme and Goals under review at the High-Level Political Forum on Sustainable Development in July 2017.",5,False,"[1, 10, 17]",False,True
2c8f522,"These results were related to shifts in power and changes in norms, often in relation to traditional practices. An example is the establishment of villages free of female genital mutilation. Transformative outcomes generally emerge from a change process that has several stages, moving from awareness raising, to attitude change, to change in behaviour and rules, often accompanied by institutionalization of a new norm (as described in the Gender@Work framework). In such cases, UNDP was one actor among many that contributed to the end result.",5,True,"[3, 5, 10, 16]",True,True
d4d89e3,"Let us shift the focus away from mutilation to education,"" the Secretary-General said at a special event in February 2016 marking the 2030 commitment. "" Let us make a world where FGM stands for Focus on Girls’ Minds. To fast-track progress, in March 2016, UNFPA and UNICEF launched the Global Programme to Accelerate Action to End Child Marriage.",5,True,"[3, 4, 5]",True,True
e6e6de2,"In this way, the Council harmonises strategies of relevant organisations and provides for transfer of information and a sharing of resources. Additionally, there are extended plenary meetings twice per year with the mandate of nurturing political leadership. The CEO oversees the technical task teams for programmes (i.e. policy and legislation, research, prevention), monitoring and evaluation, administration, communication and resource mobilisation teams.",5,False,"[16, 17]",False,True
b4e7d7a,"The Inter-Departmental Co-ordination Group assumes responsibility for: promoting co-operation between ministries, adopting a federal plan of action, preparing an intermediary' report and a final report at the end of the term, and exchanging good practices and promoting instruments useful to enforcing the law. The representatives of the ministries participating in the co-ordination group are also appointed as gender focal points in their respective entities. They receive compulsory training on gender mainstreaming and are tasked with ensuring follow-up on the diverse measures foreseen by the law (e.g, gender statistics, gender-responsive budgeting and the “gender test”).",5,True,"[5, 16, 17]",True,True
92a265c,"Country Group 4: France, Iceland, Norway and Sweden Source: OECD calculations based on European Union Statistics on Income and Living Conditions (EU SILC) 2012. Country' Group 2: Italy, Greece, Spain, Portugal, Lithuania, Poland and Slovenia. Country Group 3: the Czech Republic, Estonia, Finland, Hungary, Latvia and the Slovak Republic.",5,False,[10],False,True
a2c2fe7,"Addressing structural inequalities also requires an approach that cuts across silos. For example, promoting women’s business ownership requires a smart policy mix, which, among others, takes into consideration gender impacts of regulatory policies and competition frameworks, while removing potential barriers in access to public procurement and finance. These efforts must be coupled with an enabling social infrastructure (e.g. accessible and affordable child/elderly care) to reduce the burden of unpaid care work, as well as partnerships between the public and private sectors.",5,True,"[5, 8, 10]",True,True
f073724,"Providing employers with a code of good practice can help them to navigate the existing legislation, which can often be complex, and reduce non-compliance. Lowering the burden of proof for plaintiffs and shifting it to employers can be a step in the right direction, but should be accompanied by measures to help complainants gather the necessary evidence to initiate the case and sustain the costs of the trial (OECD, 2008, Chapter 3). In the early 2000s, most European countries lowered the burden of proof for plaintiffs, who are now only required to provide evidence of differential treatment without having to prove that it was indeed due to discrimination.",5,False,"[8, 10, 16]",False,True
f6bd872,"In a mega-city such as Lagos, Nigeria, planners are trying to redevelop neighbourhoods and create more cohesive, manageable and livable communities. Nations like Ethiopia and India have launched campaigns to end child marriages and prevent life-threatening adolescent pregnancies. With good planning and thoughtful policies. When young people can claim their rights to health, education and decent working conditions, they become a powerful force for economic development and positive change. Throughout the developing world, social scientists and policymakers want to make the most of large youthful populations, for the sake of hopeful young people themselves as well as in the interests of economic growth and development.",5,True,"[1, 3, 4, 5, 8, 11]",True,True
aa7c6cb,"As we would expect, these proportions increase with age such that between half and three quarters of older adolescents are working, or seeking work. However, adolescents frequently combine school and work. Research in South Africa and Zimbabwe on distribution shows that most working adolescents live in very poor households in rural areas and are engaged in subsistence agriculture, many combining this with domestic work (including care) and commercial agriculture (Robson, 2004, Bray, 2012, Dawes et al.,",5,False,"[1, 2, 4, 5, 8]",True,False
c8ecb07,"Enrolment is increasing in all regions of the world but still varies widely between and within regions. In Central and Eastern Europe, and Latin America and the Caribbean, enrolment is high due to a historically strong public education sector. In Central Asia, the Arab States and sub-Saharan Africa, enrolment rates are very low, although there are some intra-regional variations. Even in regions with better coverage, the inclusion of marginalized populations is still a challenge. In the Arab States, private providers cover almost half of all enrolment and in Africa around 60 percent. In Kenya, for example, the government programmes target children aged 4 to 5 years, even though the policy framework identifies children within the 0 to 5 age range as intended beneficiaries.",5,False,"[4, 10]",False,True
e11e0b1,"This is despite (or because of) its attendant market deregulation, attrition of the public realm, and the increasingly crowded and competitive scramble for an advantageous spot in the emerging international division of labour. It has largely followed a supply-side approach, one that overlooks the fact that individuals are already integrated into the global economy, but on exclusionary terms that stem from prevailing rules, norms and policies. The global policy narrative on women’s economic empowerment, which seems to focus largely on their inclusion in markets, is an example of this limited perspective.",5,True,"[5, 8, 10]",True,True
41ef1c3,"Marshall defined social citizenship as ""including social rights, these being the right to a modicum of economic welfare and security and right to live the life of a civilized being (quoted in Jenson, 2006:6)"" (Poppel, M. 2014: 127). You can be provided for by your family, by charity organizations or by friends. Fulfilling the norms of a given community gives access to its resources.",5,False,"[1, 10]",False,True
59a0b12,"Evidence brought together in this review suggests that such attempts would also require working with existing power structures at local levels, and perhaps more broadly. It also requires substantial local choice, power, management and ultimately ownership of both the ""trigger"" (the actual stimulus for change) and the process (Panter-Brick et al., 2006).Thus far, parenting programmes are the chosen trigger through which the feasibility of offering parenting support is being tested in the region. However, there are many other models that exist around the world (Daly et al.,",5,False,"[1, 3, 4, 5, 10, 16]",True,False
2c50d4b,"Key factors in not completing the initial process were being disbelieved or fear of the police and the criminal justice system. For example, it is not always clear whether cases were “lost” or “dropped”. Dropped cases are those where either the police or prosecutor makes a clear and explicit decision not to proceed with a case.",5,False,"[5, 16]",True,False
25b7c8a,"According to the United Nations Environment Programme (UNEP), which launched its Green Economy Initiative in 2008, a green economy is one that results in improved human well-being and social equity, while significantly reducing environmental risks and ecological scarcities, it is low-carbon, resource-efficient and socially inclusive (UNEP, 2011). This general definition integrates economic, social and environmental concerns in ways akin to sustainable development. Yet in practice, as the World Survey shows, there are many versions of green economy thinking. It is argued that the emerging green technology economy will be worth $4.2 trillion annually by 2020.’3 Other strands emphasize market-based approaches to environmental protection through financial valuation of natural capital, payments for ecosystem services and schemes for trading carbon and biodiversity credits and offsets.",5,False,"[7, 8, 9, 11, 12, 13, 15]",False,True
1d79d3a,"The concept of critical mass as applied to women’s political representation, and the UN targets that have flowed from it, have played an important role in supporting countries in the adoption of gender quotas in various spheres of the public and private sectors. According to data provided by the Inter-Parliamentary Union (IPU, 2015), the global average of women in national parliaments has nearly doubled in the past 20 years from 11.3% in 1995 to 22.1% in 2015 (a rise of 10.8 points). However, recent socio-political studies (Childs and Krook, 2008), as well as IPU data (IPU, 2015) confirm that the achievement of a critical mass is no longer seen as the sole target of efforts to bring about gender-equal participation in positions of leadership.",5,True,[5],True,True
581f7c8,"Intimate partner violence against women: experiences from a woman-focused development programme in matlab, Bangladesh, Journal of Health Population and Nutrition 23(1): 95-101. Combating gender-based violence and enhancing economic empowerment of women in Northern Uganda through cash transfers. Love on the Rocks: Domestic Violence and Alcohol Abuse in Rural Mexico. The B.E. Journal of Economic Analysis & Policy: 8(1), article 43.",5,True,"[3, 5, 10]",True,True
5b6bb69,"It is an average of the squares of its five sub-indices (equation 10). It ranges from 0, indicating very low levels of discrimination, to 1, indicating very high levels of discrimination. Three-years average (2009-11). Three-years average (2009-11). Three-years average (2009-11). Three-years average (2009-11).",5,False,"[5, 10]",True,False
f4f10f9,"Emergency contraception is a method to prevent pregnancy within five days of unprotected intercourse, failure or misuse of a contraceptive (such as a forgotten pill), rape or coerced sex. It disrupts ovulation and reduces the likelihood of pregnancy by up to 90 per cent. It cannot prevent implantation of a fertilized egg, harm a developing embryo or end a pregnancy. Even in countries where emergency contraception is available, adolescents may be reluctant to obtain it from traditional health outlets, such as clinics, which may be staffed by judgmental providers. The initiative trained pharmacy staff and peer educators to provide accurate, up-to-date information on emergency contraception and other reproductive health services.",5,True,"[3, 5]",True,True
cc0b4da,"The work is regarded as voluntary, and working conditions are casual. In the case of South Africa, the pay levels of ECEC workers do not allow them to move out of poverty. Sometimes ECEC workers enrol in training, topping up their incomes with the EPWP stipend. However, when the training ends, they have higher skills but the same remuneration as before. Poor worker remuneration is also common in ECEC programmes in other African countries, like those reviewed in Kenya95 and Nigeria. Improvements in national legislation in South Africa and Uruguay, and the ratification of the ILO’s Domestic Workers Convention (No.",5,False,"[1, 4, 8]",False,True
4d4d28d,"In addition to sexuality education, this effort involves implementing change processes in health services and putting in place guidelines and care protocols for prevention and for the sexual and reproductive health of this population, with an approach that differs from the one used for the adult population. The countries of Latin America have made significant progress in this direction, through different instruments. To this end there is a specific list of medicines that must be provided free to the requestor, with a proper medical prescription.",5,True,"[3, 5]",True,True
70e10e0,"In Article 198, the law defines ‘marital rape’ as any act of sexual intercourse committed by one spouse on the other by violence, threat or trickery. The penalty for ‘marital rape’ is found in Article 199, where is provided that such a person shall be liable to a term of imprisonment of at least two (2) months but less than six (6) months and a fine of one hundred thousand (100,000) to three hundred thousand (300,000) Rwandan francs or one of these penalties. If ‘marital rape’ results in an ordinary disease, the offender shall be liable to a term of imprisonment of six (6) months to two (2) years.",5,True,"[5, 16]",True,True
